transaction_id,card_id,entry_station,exit_station,entry_time,exit_time,travel_duration_minutes,fare_amount,card_balance,passenger_type,metro_line
TXN100000197,DMRC368152,Connaught Place,Nehru Place,2025-10-07 06:51:00,2025-10-07 07:42:00,51,50,762,Senior,Yellow Line
TXN100000198,DMRC108182,Airport,Huda City Centre,2025-10-03 17:03:00,2025-10-03 17:58:00,55,42,503,Student,Violet Line
TXN100000199,DMRC158548,Green Park,Vaishali,2025-10-02 06:35:00,2025-10-02 07:06:00,31,10,663,Student,Violet Line
TXN100000200,DMRC595920,New Delhi,Kalkaji Mandir,2025-10-07 18:33:00,2025-10-07 19:24:00,51,14,360,Senior,Yellow Line
TXN100000201,DMRC112558,Hauz Khas,Huda City Centre,2025-10-05 07:35:00,2025-10-05 08:51:00,76,38,855,Adult,Yellow Line
TXN100000202,DMRC702805,Kalkaji Mandir,Vaishali,2025-10-06 21:11:00,2025-10-06 21:39:00,28,14,499,Adult,Yellow Line
TXN100000203,DMRC602306,Nehru Place,Dwarka,2025-10-05 06:03:00,2025-10-05 06:53:00,50,39,528,Adult,Red Line
TXN100000204,DMRC150643,Airport,Hauz Khas,2025-10-04 16:23:00,2025-10-04 16:48:00,25,14,952,Senior,Red Line
TXN100000205,DMRC476777,Huda City Centre,Anand Vihar,2025-10-03 21:40:00,2025-10-03 22:50:00,70,13,737,Student,Red Line
TXN100000206,DMRC744578,New Delhi,Kashmere Gate,2025-10-07 06:58:00,2025-10-07 07:14:00,16,32,637,Adult,Violet Line
TXN100000207,DMRC786323,Chandni Chowk,Noida Sector 62,2025-10-03 16:33:00,2025-10-03 17:29:00,56,43,809,Student,Red Line
TXN100000208,DMRC816433,INA,Chandni Chowk,2025-10-03 07:02:00,2025-10-03 08:07:00,65,16,344,Senior,Blue Line
TXN100000209,DMRC745253,Kashmere Gate,Dwarka,2025-10-03 21:12:00,2025-10-03 21:23:00,11,24,963,Senior,Violet Line
TXN100000210,DMRC558121,Dwarka,Kashmere Gate,2025-10-01 07:24:00,2025-10-01 07:42:00,18,25,739,Adult,Green Line
TXN100000211,DMRC905624,Chandni Chowk,Noida Sector 62,2025-10-01 22:28:00,2025-10-01 23:39:00,71,53,461,Student,Yellow Line
TXN100000212,DMRC818014,New Delhi,Anand Vihar,2025-10-05 05:42:00,2025-10-05 06:50:00,68,35,525,Senior,Violet Line
TXN100000213,DMRC755259,Hauz Khas,Dwarka,2025-10-07 18:46:00,2025-10-07 19:23:00,37,14,547,Student,Blue Line
TXN100000214,DMRC619691,Connaught Place,Rajiv Chowk,2025-10-01 23:05:00,2025-10-01 23:41:00,36,27,626,Adult,Green Line
TXN100000215,DMRC807642,Noida Sector 62,Kashmere Gate,2025-10-04 22:20:00,2025-10-04 23:25:00,65,51,899,Student,Red Line
TXN100000216,DMRC467377,INA,Chandni Chowk,2025-10-02 09:00:00,2025-10-02 09:21:00,21,53,225,Adult,Violet Line
TXN100000217,DMRC763483,Vaishali,Connaught Place,2025-10-06 05:46:00,2025-10-06 06:57:00,71,40,757,Adult,Yellow Line
TXN100000218,DMRC238036,Hauz Khas,Anand Vihar,2025-10-07 18:06:00,2025-10-07 19:26:00,80,10,359,Senior,Violet Line
TXN100000219,DMRC638156,Vaishali,Anand Vihar,2025-10-02 10:53:00,2025-10-02 11:44:00,51,36,472,Adult,Green Line
TXN100000220,DMRC256255,Airport,New Delhi,2025-10-03 22:16:00,2025-10-03 23:34:00,78,51,580,Student,Red Line
TXN100000221,DMRC702135,Vaishali,Noida Sector 62,2025-10-03 07:31:00,2025-10-03 08:07:00,36,24,821,Senior,Yellow Line
TXN100000222,DMRC119264,Hauz Khas,Noida Sector 62,2025-10-04 21:18:00,2025-10-04 22:23:00,65,51,581,Adult,Violet Line
TXN100000223,DMRC512833,AIIMS,Rajiv Chowk,2025-10-05 12:22:00,2025-10-05 12:58:00,36,50,547,Adult,Violet Line
TXN100000224,DMRC448170,Anand Vihar,Botanical Garden,2025-10-02 10:54:00,2025-10-02 12:08:00,74,55,535,Adult,Red Line
TXN100000225,DMRC260302,Anand Vihar,New Delhi,2025-10-05 12:52:00,2025-10-05 13:29:00,37,18,359,Student,Green Line
TXN100000226,DMRC154709,Rajiv Chowk,AIIMS,2025-10-05 06:26:00,2025-10-05 06:41:00,15,21,287,Student,Green Line
TXN100000227,DMRC596121,Anand Vihar,Kalkaji Mandir,2025-10-02 17:19:00,2025-10-02 17:44:00,25,59,823,Adult,Red Line
TXN100000228,DMRC771541,Nehru Place,AIIMS,2025-10-03 08:17:00,2025-10-03 08:28:00,11,26,574,Adult,Blue Line
TXN100000229,DMRC147502,Botanical Garden,Nehru Place,2025-10-02 15:18:00,2025-10-02 15:31:00,13,30,999,Senior,Red Line
TXN100000230,DMRC314836,Connaught Place,Chandni Chowk,2025-10-07 09:14:00,2025-10-07 09:45:00,31,17,826,Adult,Blue Line
TXN100000231,DMRC200330,AIIMS,Hauz Khas,2025-10-03 22:03:00,2025-10-03 22:47:00,44,53,959,Adult,Violet Line
TXN100000232,DMRC569075,AIIMS,Chandni Chowk,2025-10-01 15:41:00,2025-10-01 16:22:00,41,48,146,Adult,Blue Line
TXN100000233,DMRC511004,INA,Rajiv Chowk,2025-10-05 08:27:00,2025-10-05 09:33:00,66,19,324,Student,Green Line
TXN100000234,DMRC287759,Chandni Chowk,Anand Vihar,2025-10-03 11:20:00,2025-10-03 11:44:00,24,50,391,Student,Red Line
TXN100000235,DMRC128996,Botanical Garden,Chandni Chowk,2025-10-01 08:35:00,2025-10-01 09:12:00,37,52,322,Adult,Yellow Line
TXN100000236,DMRC833261,Huda City Centre,Botanical Garden,2025-10-06 07:46:00,2025-10-06 08:00:00,14,58,193,Senior,Violet Line
TXN100000237,DMRC257250,Botanical Garden,Kashmere Gate,2025-10-01 08:57:00,2025-10-01 10:17:00,80,53,810,Senior,Blue Line
TXN100000238,DMRC789371,Kalkaji Mandir,Nehru Place,2025-10-05 23:39:00,2025-10-06 00:34:00,55,17,362,Senior,Blue Line
TXN100000239,DMRC976361,Connaught Place,Vaishali,2025-10-01 10:15:00,2025-10-01 10:46:00,31,50,552,Senior,Red Line
TXN100000240,DMRC949143,Connaught Place,New Delhi,2025-10-07 05:37:00,2025-10-07 06:14:00,37,54,430,Student,Red Line
TXN100000241,DMRC416009,New Delhi,AIIMS,2025-10-02 21:04:00,2025-10-02 21:51:00,47,25,888,Senior,Yellow Line
TXN100000242,DMRC377994,Noida Sector 62,Rajiv Chowk,2025-10-05 08:02:00,2025-10-05 08:15:00,13,52,278,Student,Violet Line
TXN100000243,DMRC915888,Kalkaji Mandir,Huda City Centre,2025-10-04 18:30:00,2025-10-04 19:06:00,36,39,248,Senior,Blue Line
TXN100000244,DMRC229253,Airport,Noida Sector 62,2025-10-03 12:41:00,2025-10-03 12:59:00,18,48,126,Adult,Green Line
TXN100000245,DMRC549632,Anand Vihar,Hauz Khas,2025-10-01 07:43:00,2025-10-01 08:19:00,36,25,329,Adult,Violet Line
TXN100000246,DMRC331712,Anand Vihar,Kashmere Gate,2025-10-05 20:12:00,2025-10-05 20:41:00,29,35,212,Student,Violet Line
TXN100000247,DMRC572435,Noida Sector 62,New Delhi,2025-10-07 22:49:00,2025-10-07 23:31:00,42,48,217,Adult,Green Line
TXN100000248,DMRC566210,INA,Airport,2025-10-05 16:58:00,2025-10-05 17:46:00,48,35,690,Senior,Green Line
TXN100000249,DMRC217308,Kashmere Gate,Hauz Khas,2025-10-06 22:28:00,2025-10-06 23:35:00,67,42,258,Senior,Red Line
TXN100000250,DMRC151798,Kalkaji Mandir,Huda City Centre,2025-10-01 08:29:00,2025-10-01 09:36:00,67,25,953,Adult,Blue Line
TXN100000251,DMRC292049,Noida Sector 62,Vaishali,2025-10-01 01:50:00,2025-10-01 02:03:00,13,20,216,Senior,Red Line
TXN100000252,DMRC977340,Chandni Chowk,Noida Sector 62,2025-10-07 12:12:00,2025-10-07 12:48:00,36,52,507,Student,Yellow Line
TXN100000253,DMRC249772,Vaishali,New Delhi,2025-10-01 08:06:00,2025-10-01 08:32:00,26,32,402,Senior,Violet Line
TXN100000254,DMRC167614,INA,Anand Vihar,2025-10-06 07:56:00,2025-10-06 08:12:00,16,39,736,Student,Yellow Line
TXN100000255,DMRC747111,Rajiv Chowk,AIIMS,2025-10-07 06:58:00,2025-10-07 08:14:00,76,20,666,Senior,Violet Line
TXN100000256,DMRC263596,Airport,Connaught Place,2025-10-03 17:04:00,2025-10-03 18:11:00,67,51,142,Senior,Blue Line
TXN100000257,DMRC530971,Anand Vihar,Connaught Place,2025-10-02 09:39:00,2025-10-02 10:43:00,64,32,570,Senior,Green Line
TXN100000258,DMRC392242,Noida Sector 62,Airport,2025-10-07 12:18:00,2025-10-07 13:33:00,75,11,563,Adult,Yellow Line
TXN100000259,DMRC948528,AIIMS,New Delhi,2025-10-02 07:10:00,2025-10-02 07:23:00,13,24,529,Senior,Blue Line
TXN100000260,DMRC360500,Anand Vihar,Dwarka,2025-10-02 02:02:00,2025-10-02 02:55:00,53,54,630,Senior,Yellow Line
TXN100000261,DMRC259544,INA,Airport,2025-10-06 18:48:00,2025-10-06 20:06:00,78,56,487,Adult,Violet Line
TXN100000262,DMRC657947,Botanical Garden,AIIMS,2025-10-01 09:21:00,2025-10-01 09:50:00,29,48,723,Student,Violet Line
TXN100000263,DMRC680356,Vaishali,Rajiv Chowk,2025-10-05 17:33:00,2025-10-05 18:10:00,37,54,943,Student,Green Line
TXN100000264,DMRC423063,Noida Sector 62,Botanical Garden,2025-10-03 15:43:00,2025-10-03 16:02:00,19,46,936,Student,Green Line
TXN100000265,DMRC617469,Green Park,Dwarka,2025-10-06 13:08:00,2025-10-06 13:25:00,17,38,979,Adult,Green Line
TXN100000266,DMRC114113,New Delhi,Noida Sector 62,2025-10-02 16:07:00,2025-10-02 16:32:00,25,32,680,Senior,Blue Line
TXN100000267,DMRC368022,Rajiv Chowk,Airport,2025-10-04 18:55:00,2025-10-04 19:34:00,39,13,805,Senior,Red Line
TXN100000268,DMRC612555,Airport,Anand Vihar,2025-10-07 06:52:00,2025-10-07 07:07:00,15,23,195,Senior,Blue Line
TXN100000269,DMRC922579,Noida Sector 62,Dwarka,2025-10-04 07:27:00,2025-10-04 08:22:00,55,23,978,Adult,Green Line
TXN100000270,DMRC262345,New Delhi,Huda City Centre,2025-10-07 20:05:00,2025-10-07 21:05:00,60,36,150,Adult,Green Line
TXN100000271,DMRC971242,Kashmere Gate,Botanical Garden,2025-10-01 18:46:00,2025-10-01 19:11:00,25,47,17,Senior,Blue Line
TXN100000272,DMRC194644,New Delhi,Connaught Place,2025-10-05 07:06:00,2025-10-05 07:46:00,40,49,647,Senior,Blue Line
TXN100000273,DMRC202558,Connaught Place,New Delhi,2025-10-06 03:39:00,2025-10-06 04:30:00,51,17,528,Senior,Red Line
TXN100000274,DMRC472967,Noida Sector 62,Vaishali,2025-10-03 07:33:00,2025-10-03 07:52:00,19,35,708,Student,Blue Line
TXN100000275,DMRC250108,Kashmere Gate,Airport,2025-10-05 19:23:00,2025-10-05 20:43:00,80,16,469,Adult,Violet Line
TXN100000276,DMRC367364,Huda City Centre,Green Park,2025-10-03 13:02:00,2025-10-03 14:05:00,63,57,576,Adult,Green Line
TXN100000277,DMRC240448,Dwarka,New Delhi,2025-10-01 18:41:00,2025-10-01 19:47:00,66,22,403,Student,Green Line
TXN100000278,DMRC309201,Noida Sector 62,Connaught Place,2025-10-01 05:47:00,2025-10-01 06:00:00,13,56,414,Senior,Violet Line
TXN100000279,DMRC788295,INA,Chandni Chowk,2025-10-03 10:19:00,2025-10-03 10:49:00,30,27,486,Adult,Red Line
TXN100000280,DMRC856969,Hauz Khas,AIIMS,2025-10-03 14:17:00,2025-10-03 15:17:00,60,16,534,Student,Blue Line
TXN100000281,DMRC686800,Vaishali,Chandni Chowk,2025-10-02 16:27:00,2025-10-02 17:26:00,59,16,652,Student,Green Line
TXN100000282,DMRC697253,INA,Connaught Place,2025-10-02 07:03:00,2025-10-02 07:34:00,31,50,513,Senior,Red Line
TXN100000283,DMRC987052,Anand Vihar,Noida Sector 62,2025-10-01 05:13:00,2025-10-01 05:50:00,37,38,414,Student,Violet Line
TXN100000284,DMRC626146,Anand Vihar,New Delhi,2025-10-03 09:59:00,2025-10-03 10:18:00,19,18,208,Adult,Yellow Line
TXN100000285,DMRC891883,Hauz Khas,Noida Sector 62,2025-10-02 12:41:00,2025-10-02 13:53:00,72,39,259,Senior,Yellow Line
TXN100000286,DMRC642893,Airport,Green Park,2025-10-03 16:13:00,2025-10-03 17:11:00,58,45,92,Adult,Blue Line
TXN100000287,DMRC205829,Botanical Garden,Noida Sector 62,2025-10-03 06:37:00,2025-10-03 07:42:00,65,55,481,Student,Violet Line
TXN100000288,DMRC656762,INA,Airport,2025-10-05 16:11:00,2025-10-05 17:08:00,57,53,490,Adult,Red Line
TXN100000289,DMRC882427,AIIMS,Nehru Place,2025-10-06 18:42:00,2025-10-06 19:50:00,68,58,400,Student,Violet Line
TXN100000290,DMRC965710,Rajiv Chowk,Noida Sector 62,2025-10-01 08:26:00,2025-10-01 08:57:00,31,29,670,Student,Green Line
TXN100000291,DMRC609414,Green Park,New Delhi,2025-10-06 15:06:00,2025-10-06 15:34:00,28,48,765,Student,Red Line
TXN100000292,DMRC918262,Anand Vihar,Kalkaji Mandir,2025-10-06 09:17:00,2025-10-06 10:13:00,56,22,519,Student,Yellow Line
TXN100000293,DMRC361702,Anand Vihar,Hauz Khas,2025-10-06 16:12:00,2025-10-06 17:20:00,68,12,438,Adult,Green Line
TXN100000294,DMRC202984,Green Park,Dwarka,2025-10-04 18:32:00,2025-10-04 18:48:00,16,33,789,Adult,Violet Line
TXN100000295,DMRC668399,Kashmere Gate,Vaishali,2025-10-06 18:02:00,2025-10-06 19:00:00,58,43,44,Senior,Green Line
TXN100000296,DMRC888560,Anand Vihar,New Delhi,2025-10-04 16:11:00,2025-10-04 16:28:00,17,31,536,Student,Violet Line
TXN100000297,DMRC443902,Kashmere Gate,Huda City Centre,2025-10-07 06:24:00,2025-10-07 07:39:00,75,25,130,Adult,Green Line
TXN100000298,DMRC785785,Airport,Dwarka,2025-10-04 12:05:00,2025-10-04 12:16:00,11,35,756,Student,Green Line
TXN100000299,DMRC480154,Anand Vihar,Connaught Place,2025-10-05 07:34:00,2025-10-05 07:49:00,15,47,149,Adult,Red Line
TXN100000300,DMRC271575,Nehru Place,Botanical Garden,2025-10-01 16:21:00,2025-10-01 17:24:00,63,30,887,Senior,Violet Line
TXN100000301,DMRC249469,Huda City Centre,Botanical Garden,2025-10-03 11:47:00,2025-10-03 12:34:00,47,26,379,Senior,Violet Line
TXN100000302,DMRC142895,Dwarka,AIIMS,2025-10-04 16:41:00,2025-10-04 17:34:00,53,25,602,Senior,Blue Line
TXN100000303,DMRC641628,Connaught Place,Green Park,2025-10-03 13:06:00,2025-10-03 14:07:00,61,30,451,Adult,Red Line
TXN100000304,DMRC332136,Rajiv Chowk,Kashmere Gate,2025-10-04 16:58:00,2025-10-04 18:15:00,77,25,948,Student,Violet Line
TXN100000305,DMRC617002,AIIMS,New Delhi,2025-10-01 09:58:00,2025-10-01 11:01:00,63,60,253,Student,Yellow Line
TXN100000306,DMRC916594,Green Park,Rajiv Chowk,2025-10-05 18:28:00,2025-10-05 19:39:00,71,23,516,Student,Blue Line
TXN100000307,DMRC305117,Connaught Place,Chandni Chowk,2025-10-01 11:25:00,2025-10-01 11:56:00,31,31,558,Student,Green Line
TXN100000308,DMRC930449,AIIMS,Kalkaji Mandir,2025-10-05 18:47:00,2025-10-05 18:58:00,11,49,972,Student,Red Line
TXN100000309,DMRC832459,Kashmere Gate,New Delhi,2025-10-07 16:25:00,2025-10-07 17:02:00,37,22,921,Student,Green Line
TXN100000310,DMRC589634,Connaught Place,Noida Sector 62,2025-10-06 14:51:00,2025-10-06 16:07:00,76,12,407,Senior,Yellow Line
TXN100000311,DMRC251469,Kashmere Gate,AIIMS,2025-10-07 17:13:00,2025-10-07 17:32:00,19,17,979,Senior,Blue Line
TXN100000312,DMRC940588,Rajiv Chowk,Huda City Centre,2025-10-06 18:47:00,2025-10-06 18:57:00,10,18,657,Senior,Red Line
TXN100000313,DMRC401897,Kalkaji Mandir,Green Park,2025-10-05 16:00:00,2025-10-05 16:40:00,40,22,48,Adult,Yellow Line
TXN100000314,DMRC530238,Chandni Chowk,Noida Sector 62,2025-10-07 10:18:00,2025-10-07 11:35:00,77,26,120,Adult,Red Line
TXN100000315,DMRC122913,Nehru Place,Green Park,2025-10-02 12:51:00,2025-10-02 13:40:00,49,32,731,Senior,Yellow Line
TXN100000316,DMRC284652,Nehru Place,Huda City Centre,2025-10-07 22:22:00,2025-10-07 23:06:00,44,14,758,Adult,Violet Line
TXN100000317,DMRC985206,Vaishali,Noida Sector 62,2025-10-01 19:46:00,2025-10-01 20:46:00,60,49,51,Senior,Blue Line
TXN100000318,DMRC119212,Hauz Khas,Dwarka,2025-10-04 19:50:00,2025-10-04 20:01:00,11,45,139,Senior,Yellow Line
TXN100000319,DMRC552910,Dwarka,AIIMS,2025-10-05 21:13:00,2025-10-05 21:36:00,23,31,149,Adult,Yellow Line
TXN100000320,DMRC451936,Green Park,Hauz Khas,2025-10-03 20:33:00,2025-10-03 21:14:00,41,37,280,Senior,Blue Line
TXN100000321,DMRC713654,New Delhi,Dwarka,2025-10-03 15:23:00,2025-10-03 16:03:00,40,12,347,Adult,Violet Line
TXN100000322,DMRC855015,Noida Sector 62,Huda City Centre,2025-10-05 18:27:00,2025-10-05 18:37:00,10,32,499,Student,Violet Line
TXN100000323,DMRC440296,Chandni Chowk,Hauz Khas,2025-10-07 10:46:00,2025-10-07 11:09:00,23,32,387,Senior,Yellow Line
TXN100000324,DMRC787023,Hauz Khas,AIIMS,2025-10-06 10:34:00,2025-10-06 11:14:00,40,25,556,Senior,Green Line
TXN100000325,DMRC905253,Kashmere Gate,Kalkaji Mandir,2025-10-06 08:07:00,2025-10-06 08:44:00,37,38,466,Student,Yellow Line
TXN100000326,DMRC986690,Rajiv Chowk,AIIMS,2025-10-04 06:34:00,2025-10-04 07:45:00,71,23,23,Senior,Violet Line
TXN100000327,DMRC790819,New Delhi,Rajiv Chowk,2025-10-01 00:32:00,2025-10-01 00:55:00,23,31,931,Adult,Green Line
TXN100000328,DMRC842627,Rajiv Chowk,Kashmere Gate,2025-10-01 17:27:00,2025-10-01 17:48:00,21,44,730,Student,Violet Line
TXN100000329,DMRC894484,New Delhi,Kashmere Gate,2025-10-04 08:26:00,2025-10-04 09:32:00,66,11,971,Adult,Blue Line
TXN100000330,DMRC259399,Kashmere Gate,Connaught Place,2025-10-06 07:17:00,2025-10-06 08:03:00,46,10,933,Senior,Red Line
TXN100000331,DMRC112524,Kalkaji Mandir,New Delhi,2025-10-01 06:03:00,2025-10-01 06:24:00,21,53,630,Adult,Blue Line
TXN100000332,DMRC798476,Huda City Centre,Airport,2025-10-06 18:21:00,2025-10-06 19:15:00,54,16,346,Senior,Blue Line
TXN100000333,DMRC868784,Chandni Chowk,Hauz Khas,2025-10-01 12:33:00,2025-10-01 13:06:00,33,28,765,Senior,Green Line
TXN100000334,DMRC949622,Rajiv Chowk,Vaishali,2025-10-04 10:27:00,2025-10-04 11:37:00,70,54,734,Adult,Green Line
TXN100000335,DMRC274569,Vaishali,Huda City Centre,2025-10-03 12:03:00,2025-10-03 12:44:00,41,55,241,Student,Green Line
TXN100000336,DMRC525253,Hauz Khas,Nehru Place,2025-10-04 06:28:00,2025-10-04 07:39:00,71,19,442,Senior,Red Line
TXN100000337,DMRC636548,Green Park,Botanical Garden,2025-10-06 16:19:00,2025-10-06 17:33:00,74,55,917,Student,Red Line
TXN100000338,DMRC524379,Chandni Chowk,Anand Vihar,2025-10-06 23:45:00,2025-10-07 00:03:00,18,31,620,Student,Yellow Line
TXN100000339,DMRC661990,Huda City Centre,Nehru Place,2025-10-02 18:01:00,2025-10-02 18:26:00,25,18,218,Senior,Violet Line
TXN100000340,DMRC229941,Airport,Hauz Khas,2025-10-06 19:36:00,2025-10-06 20:00:00,24,24,231,Senior,Blue Line
TXN100000341,DMRC608747,Nehru Place,Rajiv Chowk,2025-10-07 08:00:00,2025-10-07 08:37:00,37,29,215,Senior,Yellow Line
TXN100000342,DMRC535655,New Delhi,Nehru Place,2025-10-06 00:46:00,2025-10-06 01:02:00,16,21,447,Student,Green Line
TXN100000343,DMRC423129,Noida Sector 62,Dwarka,2025-10-03 10:31:00,2025-10-03 11:06:00,35,60,746,Student,Yellow Line
TXN100000344,DMRC857653,Anand Vihar,Kashmere Gate,2025-10-04 17:47:00,2025-10-04 18:08:00,21,30,475,Student,Violet Line
TXN100000345,DMRC147701,Huda City Centre,Green Park,2025-10-05 10:14:00,2025-10-05 11:14:00,60,58,91,Senior,Blue Line
TXN100000346,DMRC575192,Dwarka,Hauz Khas,2025-10-02 06:05:00,2025-10-02 07:11:00,66,56,558,Senior,Violet Line
TXN100000347,DMRC565705,Kashmere Gate,Hauz Khas,2025-10-04 08:45:00,2025-10-04 09:45:00,60,31,228,Student,Yellow Line
TXN100000348,DMRC337461,Connaught Place,Airport,2025-10-06 16:30:00,2025-10-06 17:10:00,40,49,548,Senior,Green Line
TXN100000349,DMRC609834,Rajiv Chowk,Chandni Chowk,2025-10-03 08:31:00,2025-10-03 09:14:00,43,18,510,Adult,Violet Line
TXN100000350,DMRC609205,Rajiv Chowk,Hauz Khas,2025-10-06 19:40:00,2025-10-06 20:20:00,40,35,449,Senior,Blue Line
TXN100000351,DMRC418626,Kalkaji Mandir,AIIMS,2025-10-05 16:37:00,2025-10-05 16:56:00,19,19,741,Senior,Blue Line
TXN100000352,DMRC640347,Green Park,Huda City Centre,2025-10-01 12:09:00,2025-10-01 12:57:00,48,55,253,Student,Yellow Line
TXN100000353,DMRC949199,Airport,Connaught Place,2025-10-03 11:26:00,2025-10-03 12:28:00,62,26,888,Senior,Red Line
TXN100000354,DMRC346684,Chandni Chowk,Kalkaji Mandir,2025-10-03 11:00:00,2025-10-03 11:10:00,10,41,178,Student,Red Line
TXN100000355,DMRC338890,Kalkaji Mandir,Chandni Chowk,2025-10-05 18:15:00,2025-10-05 19:27:00,72,48,993,Adult,Red Line
TXN100000356,DMRC166568,Rajiv Chowk,Anand Vihar,2025-10-03 08:19:00,2025-10-03 08:57:00,38,58,204,Adult,Yellow Line
TXN100000357,DMRC173771,Nehru Place,Botanical Garden,2025-10-06 17:55:00,2025-10-06 19:13:00,78,27,981,Student,Yellow Line
TXN100000358,DMRC465929,Green Park,Airport,2025-10-04 08:37:00,2025-10-04 09:13:00,36,56,363,Senior,Red Line
TXN100000359,DMRC672030,Rajiv Chowk,Anand Vihar,2025-10-07 10:28:00,2025-10-07 11:41:00,73,54,343,Student,Green Line
TXN100000360,DMRC649183,Rajiv Chowk,INA,2025-10-07 08:26:00,2025-10-07 09:30:00,64,43,969,Adult,Red Line
TXN100000361,DMRC932218,New Delhi,Chandni Chowk,2025-10-06 13:07:00,2025-10-06 13:46:00,39,44,874,Senior,Blue Line
TXN100000362,DMRC101779,INA,Hauz Khas,2025-10-06 15:01:00,2025-10-06 15:12:00,11,17,199,Senior,Blue Line
TXN100000363,DMRC993422,Vaishali,Hauz Khas,2025-10-01 16:07:00,2025-10-01 16:50:00,43,59,935,Student,Green Line
TXN100000364,DMRC538134,Chandni Chowk,Airport,2025-10-01 20:34:00,2025-10-01 21:43:00,69,56,293,Adult,Violet Line
TXN100000365,DMRC382098,Huda City Centre,Kashmere Gate,2025-10-02 07:44:00,2025-10-02 08:39:00,55,24,969,Senior,Violet Line
TXN100000366,DMRC623210,INA,Huda City Centre,2025-10-07 15:01:00,2025-10-07 15:39:00,38,46,39,Student,Yellow Line
TXN100000367,DMRC816079,New Delhi,Noida Sector 62,2025-10-07 21:35:00,2025-10-07 22:10:00,35,37,910,Student,Blue Line
TXN100000368,DMRC460927,New Delhi,Rajiv Chowk,2025-10-04 17:49:00,2025-10-04 18:39:00,50,35,664,Adult,Yellow Line
TXN100000369,DMRC746295,New Delhi,Chandni Chowk,2025-10-03 18:35:00,2025-10-03 19:02:00,27,20,671,Senior,Violet Line
TXN100000370,DMRC839396,Nehru Place,Rajiv Chowk,2025-10-05 12:48:00,2025-10-05 13:48:00,60,24,809,Student,Violet Line
TXN100000371,DMRC760697,Huda City Centre,Hauz Khas,2025-10-01 13:34:00,2025-10-01 14:28:00,54,29,279,Student,Red Line
TXN100000372,DMRC518245,Nehru Place,Connaught Place,2025-10-07 09:05:00,2025-10-07 09:18:00,13,19,275,Student,Violet Line
TXN100000373,DMRC757668,Green Park,Rajiv Chowk,2025-10-06 00:42:00,2025-10-06 00:52:00,10,46,85,Senior,Green Line
TXN100000374,DMRC410090,Anand Vihar,Botanical Garden,2025-10-06 12:48:00,2025-10-06 13:21:00,33,42,158,Student,Red Line
TXN100000375,DMRC355014,Anand Vihar,Airport,2025-10-05 16:50:00,2025-10-05 17:25:00,35,36,878,Student,Red Line
TXN100000376,DMRC412024,Nehru Place,Anand Vihar,2025-10-06 06:10:00,2025-10-06 07:14:00,64,40,629,Senior,Red Line
TXN100000377,DMRC340849,Huda City Centre,New Delhi,2025-10-03 11:31:00,2025-10-03 12:18:00,47,47,500,Adult,Green Line
TXN100000378,DMRC402531,Kashmere Gate,Noida Sector 62,2025-10-01 10:18:00,2025-10-01 10:43:00,25,44,961,Senior,Yellow Line
TXN100000379,DMRC659818,Connaught Place,Anand Vihar,2025-10-07 12:24:00,2025-10-07 13:34:00,70,39,400,Student,Yellow Line
TXN100000380,DMRC290462,Noida Sector 62,Chandni Chowk,2025-10-04 06:11:00,2025-10-04 06:51:00,40,45,581,Senior,Violet Line
TXN100000381,DMRC786029,Hauz Khas,Rajiv Chowk,2025-10-03 00:11:00,2025-10-03 01:28:00,77,19,80,Adult,Violet Line
TXN100000382,DMRC494908,Vaishali,Anand Vihar,2025-10-06 15:54:00,2025-10-06 16:41:00,47,32,945,Senior,Green Line
TXN100000383,DMRC484074,Chandni Chowk,New Delhi,2025-10-03 17:23:00,2025-10-03 18:14:00,51,36,138,Student,Yellow Line
TXN100000384,DMRC388526,INA,Airport,2025-10-03 20:47:00,2025-10-03 21:03:00,16,36,627,Student,Yellow Line
TXN100000385,DMRC358484,Huda City Centre,AIIMS,2025-10-06 21:59:00,2025-10-06 23:08:00,69,16,785,Senior,Blue Line
TXN100000386,DMRC548401,Green Park,Noida Sector 62,2025-10-04 19:50:00,2025-10-04 20:12:00,22,58,175,Student,Yellow Line
TXN100000387,DMRC527385,Noida Sector 62,Chandni Chowk,2025-10-03 02:06:00,2025-10-03 02:25:00,19,42,577,Senior,Green Line
TXN100000388,DMRC364106,Kalkaji Mandir,Vaishali,2025-10-06 05:05:00,2025-10-06 05:46:00,41,31,357,Adult,Blue Line
